Débit	PM	CO	CH4	
4,03	-0,869	-0,0029	-0,0027	
4,17	-0,869	-0,0029	-0,0028	
4,33	-0,874	-0,0029	-0,0028	
4,48	-0,878	-0,0029	-0,0028	
4,61	-0,872	-0,0029	-0,0028	
4,71	-0,863	-0,0029	-0,0028	
4,81	-0,848	-0,0029	-0,0028	
4,90	-0,855	-0,0029	-0,0028	
4,99	-0,838	-0,0029	-0,0028	
5,09	-0,829	-0,0029	-0,0028	
5,20	-0,825	-0,0029	-0,0028	
5,29	-0,809	-0,0029	-0,0028	
5,36	-0,806	-0,0029	-0,0028	
5,41	-0,806	-0,0029	-0,0028	
5,43	-0,809	-0,0029	-0,0028	
5,44	-0,806	-0,0029	-0,0028	
5,44	-0,809	-0,0029	-0,0028	
5,43	-0,798	-0,0029	-0,0028	
5,43	-0,798	-0,0029	-0,0028	
5,42	-0,790	-0,0029	-0,0028	
5,42	-0,779	-0,0029	-0,0028	
5,42	-0,768	-0,0029	-0,0028	
5,41	-0,777	-0,0029	-0,0028	
5,41	-0,758	-0,0029	-0,0028	
5,41	-0,750	-0,0029	-0,0028	
5,40	-0,748	-0,0029	-0,0028	
5,38	-0,739	-0,0029	-0,0028	
5,37	-0,743	-0,0029	-0,0028	
5,36	-0,743	-0,0029	-0,0028	
5,36	-0,729	-0,0029	-0,0028	
5,36	-0,707	-0,0029	-0,0028	
5,37	-0,705	-0,0029	-0,0028	
5,37	-0,686	-0,0029	-0,0028	
5,37	-0,701	-0,0029	-0,0028	
5,35	-0,699	-0,0029	-0,0028	
5,32	-0,682	-0,0029	-0,0028	
5,28	-0,676	-0,0029	-0,0028	
5,25	-0,666	-0,0029	-0,0028	
5,22	-0,666	-0,0029	-0,0028	
5,20	-0,647	-0,0029	-0,0028	
5,18	-0,636	-0,0029	-0,0028	
5,18	-0,634	-0,0029	-0,0028	
5,17	-0,628	-0,0029	-0,0028	
5,16	-0,619	-0,0029	-0,0028	
5,15	-0,624	-0,0029	-0,0028	
5,13	-0,636	-0,0029	-0,0028	
5,10	-0,649	-0,0029	-0,0028	
5,06	-0,665	-0,0029	-0,0028	
5,01	-0,670	-0,0029	-0,0028	
4,96	-0,367	-0,0029	-0,0028	
4,92	0,049	-0,0029	-0,0028	
4,89	0,138	-0,0029	-0,0028	
4,86	0,041	-0,0029	-0,0028	
4,84	-0,031	-0,0029	-0,0028	
4,84	-0,024	-0,0029	-0,0028	
4,83	0,016	-0,0029	-0,0028	
4,82	0,047	-0,0029	-0,0028	
4,80	0,030	-0,0029	-0,0028	
4,77	0,013	-0,0029	-0,0028	
4,74	0,011	-0,0029	-0,0028	
4,70	0,016	-0,0029	-0,0028	
4,67	0,028	-0,0029	-0,0028	
4,64	0,028	-0,0029	-0,0028	
4,59	0,032	-0,0029	-0,0028	
4,52	0,018	-0,0029	-0,0028	
4,43	0,022	-0,0029	-0,0028	
4,35	0,032	-0,0029	-0,0028	
4,33	0,026	-0,0029	-0,0028	
4,39	0,030	-0,0029	-0,0028	
4,55	0,035	-0,0029	-0,0028	
4,71	0,056	-0,0029	-0,0028	
4,77	0,098	-0,0029	-0,0028	
4,60	0,125	-0,0029	-0,0028	
4,10	0,142	-0,0029	-0,0028	
3,31	0,163	-0,0029	-0,0028	
2,34	0,184	-0,0029	-0,0028	
1,39	0,219	-0,0029	-0,0028	
0,64	0,241	-0,0029	-0,0028	
0,19	0,272	-0,0029	-0,0028	
0,04	0,297	-0,0029	-0,0028	
0,09	0,323	-0,0029	-0,0028	
0,21	0,348	-0,0029	-0,0029	
0,30	0,365	-0,0029	-0,0029	
0,30	0,381	-0,0029	-0,0029	
0,22	0,381	-0,0029	-0,0029	
0,10	0,362	-0,0029	-0,0029	
-0,01	0,365	-0,0029	-0,0029	
-0,08	0,381	-0,0029	-0,0029	
-0,12	0,400	-0,0029	-0,0029	
-0,11	0,434	-0,0029	-0,0029	
-0,09	0,451	-0,0029	-0,0029	
-0,06	0,491	-0,0029	-0,0029	
-0,05	0,520	-0,0029	-0,0029	
-0,10	0,531	-0,0029	-0,0030	
-0,21	0,554	-0,0029	-0,0030	
-0,40	0,564	-0,0029	-0,0030	
-0,64	0,577	-0,0029	-0,0030	
-0,93	0,589	-0,0029	-0,0030	
-1,21	0,596	-0,0029	-0,0030	
-1,47	0,623	-0,0029	-0,0030	
-1,71	0,631	-0,0029	-0,0030	
-1,93	0,627	-0,0029	-0,0030	
-2,15	0,632	-0,0029	-0,0030	
-2,37	0,648	-0,0029	-0,0030	
-2,59	0,655	-0,0029	-0,0030	
-2,81	0,667	-0,0028	-0,0030	
-3,00	0,686	-0,0028	-0,0030	
-3,14	0,688	-0,0028	-0,0030	
-3,22	0,703	-0,0028	-0,0030	
-3,25	0,697	-0,0028	-0,0030	
-3,25	0,711	-0,0028	-0,0030	
-3,26	0,709	-0,0028	-0,0030	
-3,30	0,716	-0,0028	-0,0030	
-3,38	0,726	-0,0028	-0,0030	
-3,50	0,732	-0,0028	-0,0030	
-3,65	0,716	-0,0028	-0,0030	
-3,82	0,713	-0,0028	-0,0030	
-3,97	0,703	-0,0028	-0,0030	
-4,11	0,705	-0,0028	-0,0030	
-4,21	0,701	-0,0028	-0,0030	
-4,29	0,705	-0,0028	-0,0030	
-4,34	0,699	-0,0027	-0,0030	
-4,38	0,692	-0,0027	-0,0029	
-4,41	0,707	-0,0027	-0,0029	
-4,44	0,705	-0,0027	-0,0029	
-4,48	0,707	-0,0027	-0,0029	
-4,51	0,705	-0,0027	-0,0029	
-4,55	0,697	-0,0027	-0,0029	
-4,59	0,688	-0,0027	-0,0029	
-4,63	0,680	-0,0027	-0,0029	
-4,66	0,678	-0,0027	-0,0029	
-4,70	0,680	-0,0027	-0,0029	
-4,73	0,678	-0,0027	-0,0029	
-4,76	0,676	-0,0027	-0,0029	
-4,80	0,676	-0,0027	-0,0029	
-4,84	0,686	-0,0027	-0,0029	
-4,88	0,697	-0,0027	-0,0029	
-4,91	0,694	-0,0027	-0,0029	
-4,93	0,694	-0,0027	-0,0029	
-4,93	0,690	-0,0027	-0,0029	
-4,93	0,686	-0,0027	-0,0029	
-4,91	0,682	-0,0027	-0,0029	
-4,88	0,688	-0,0027	-0,0029	
-4,85	0,682	-0,0027	-0,0029	
-4,83	0,684	-0,0027	-0,0029	
-4,82	0,682	-0,0027	-0,0029	
-4,82	0,686	-0,0027	-0,0029	
-4,82	0,684	-0,0027	-0,0029	
-4,83	0,680	-0,0027	-0,0029	
-4,83	0,686	-0,0027	-0,0029	
-4,84	0,699	-0,0027	-0,0028	
-4,83	0,692	-0,0027	-0,0028	
-4,82	0,690	-0,0027	-0,0028	
-4,80	0,684	-0,0027	-0,0028	
-4,78	0,676	-0,0027	-0,0028	
-4,76	0,686	-0,0027	-0,0028	
-4,74	0,694	-0,0027	-0,0028	
-4,74	0,680	-0,0027	-0,0028	
-4,74	0,690	-0,0027	-0,0028	
-4,75	0,699	-0,0027	-0,0028	
-4,76	0,680	-0,0027	-0,0028	
-4,77	0,667	-0,0027	-0,0028	
-4,77	0,659	-0,0027	-0,0028	
-4,77	0,638	-0,0027	-0,0028	
-4,77	-0,214	-0,0027	-0,0028	
-4,77	0,056	-0,0027	-0,0028	
-4,77	-0,018	-0,0027	-0,0028	
-4,77	0,047	-0,0027	-0,0028	
-4,77	0,013	-0,0027	-0,0028	
-4,77	0,022	-0,0027	-0,0028	
-4,77	0,016	-0,0027	-0,0028	
-4,78	0,016	-0,0027	-0,0028	
-4,78	0,030	-0,0027	-0,0028	
-4,78	0,011	-0,0027	-0,0028	
-4,79	0,020	-0,0027	-0,0028	
-4,80	0,013	-0,0027	-0,0028	
-4,80	0,022	-0,0027	-0,0028	
-4,80	0,016	-0,0027	-0,0028	
-4,76	0,018	-0,0027	-0,0028	
-4,70	0,013	-0,0027	-0,0028	
-4,64	0,016	-0,0027	-0,0028	
-4,63	0,013	-0,0027	-0,0028	
-4,71	0,016	-0,0027	-0,0028	
-4,86	0,014	-0,0027	-0,0028	
-5,02	0,016	-0,0027	-0,0028	
-5,08	0,018	-0,0027	-0,0028	
-4,89	0,009	-0,0027	-0,0028	
-4,36	-0,016	-0,0027	-0,0028	
-3,50	-0,033	-0,0027	-0,0028	
-2,43	-0,060	-0,0027	-0,0028	
-1,35	-0,100	-0,0027	-0,0028	
-0,47	-0,142	-0,0027	-0,0028	
0,09	-0,169	-0,0027	-0,0028	
0,30	-0,211	-0,0027	-0,0028	
0,27	-0,241	-0,0027	-0,0028	
0,11	-0,275	-0,0027	-0,0028	
-0,04	-0,321	-0,0027	-0,0028	
-0,11	-0,350	-0,0027	-0,0028	
-0,11	-0,386	-0,0027	-0,0028	
-0,06	-0,445	-0,0027	-0,0028	
-0,01	-0,470	-0,0027	-0,0028	
0,02	-0,501	-0,0027	-0,0028	
0,02	-0,527	-0,0027	-0,0028	
0,02	-0,541	-0,0027	-0,0028	
0,02	-0,556	-0,0027	-0,0028	
0,03	-0,571	-0,0027	-0,0028	
0,02	-0,583	-0,0028	-0,0028	
0,01	-0,621	-0,0028	-0,0028	
-0,01	-0,640	-0,0028	-0,0028	
-0,02	-0,680	-0,0028	-0,0027	
0,01	-0,703	-0,0028	-0,0027	
0,10	-0,726	-0,0028	-0,0027	
0,26	-0,752	-0,0028	-0,0027	
0,48	-0,771	-0,0028	-0,0027	
0,76	-0,790	-0,0028	-0,0027	
1,07	-0,794	-0,0028	-0,0028	
1,39	-0,802	-0,0028	-0,0028	
1,69	-0,800	-0,0028	-0,0028	
1,97	-0,804	-0,0028	-0,0028	
2,23	-0,825	-0,0028	-0,0028	
2,47	-0,830	-0,0028	-0,0028	
2,71	-0,830	-0,0028	-0,0028	
2,94	-0,827	-0,0028	-0,0028	
3,16	-0,809	-0,0028	-0,0028	
3,35	-0,815	-0,0028	-0,0028	
3,51	-0,817	-0,0028	-0,0028	
3,64	-0,823	-0,0028	-0,0028	
3,74	-0,825	-0,0028	-0,0028	
3,83	-0,840	-0,0028	-0,0028	
3,90	-0,838	-0,0028	-0,0028	
3,99	-0,836	-0,0028	-0,0028	
4,09	-0,846	-0,0028	-0,0028	
4,20	-0,842	-0,0029	-0,0028	
4,33	-0,842	-0,0029	-0,0028	
4,46	-0,840	-0,0029	-0,0028	
4,59	-0,827	-0,0029	-0,0028	
4,71	-0,825	-0,0029	-0,0028	
4,82	-0,834	-0,0029	-0,0028	
4,92	-0,825	-0,0029	-0,0028	
5,01	-0,829	-0,0029	-0,0028	
5,09	-0,827	-0,0029	-0,0028	
5,15	-0,830	-0,0029	-0,0028	
5,18	-0,827	-0,0029	-0,0029	
5,19	-0,827	-0,0029	-0,0029	
5,16	-0,836	-0,0029	-0,0029	
5,12	-0,830	-0,0029	-0,0029	
5,08	-0,838	-0,0029	-0,0029	
5,04	-0,829	-0,0029	-0,0029	
5,03	-0,830	-0,0029	-0,0029	
5,05	-0,817	-0,0029	-0,0029	
5,09	-0,817	-0,0029	-0,0029	
5,14	-0,815	-0,0029	-0,0029	
5,19	-0,815	-0,0029	-0,0029	
5,22	-0,792	-0,0029	-0,0029	
5,25	-0,809	-0,0029	-0,0029	
5,27	-0,802	-0,0029	-0,0029	
5,28	-0,798	-0,0029	-0,0029	
5,29	-0,779	-0,0029	-0,0029	
5,29	-0,777	-0,0029	-0,0029	
5,29	-0,789	-0,0029	-0,0029	
5,27	-0,771	-0,0029	-0,0029	
5,23	-0,773	-0,0029	-0,0029	
5,18	-0,769	-0,0029	-0,0029	
5,14	-0,764	-0,0029	-0,0029	
5,13	-0,760	-0,0029	-0,0029	
5,14	-0,743	-0,0029	-0,0029	
5,18	-0,735	-0,0029	-0,0029	
5,23	-0,708	-0,0029	-0,0029	
5,27	-0,695	-0,0029	-0,0029	
5,29	-0,666	-0,0029	-0,0029	
5,27	-0,655	-0,0029	-0,0029	
5,23	-0,638	-0,0029	-0,0029	
5,19	-0,642	-0,0029	-0,0029	
5,15	-0,628	-0,0029	-0,0029	
5,13	-0,621	-0,0029	-0,0029	
5,13	-0,642	-0,0029	-0,0029	
5,13	-0,665	-0,0029	-0,0029	
5,13	-0,691	-0,0029	-0,0029	
5,11	-0,323	-0,0029	-0,0029	
5,10	0,055	-0,0028	-0,0029	
5,08	0,131	-0,0028	-0,0029	
5,06	0,037	-0,0028	-0,0029	
5,06	-0,027	-0,0028	-0,0029	
5,06	-0,012	-0,0028	-0,0029	
5,07	0,028	-0,0028	-0,0029	
5,07	0,030	-0,0028	-0,0029	
5,06	0,016	-0,0028	-0,0029	
5,03	0,013	-0,0028	-0,0029	
5,00	0,013	-0,0028	-0,0029	
4,95	0,022	-0,0028	-0,0029	
4,91	0,020	-0,0028	-0,0029	
4,86	0,022	-0,0028	-0,0029	
4,78	0,018	-0,0028	-0,0029	
4,68	0,020	-0,0028	-0,0029	
4,55	0,018	-0,0028	-0,0029	
4,44	0,026	-0,0028	-0,0029	
4,39	0,035	-0,0028	-0,0029	
4,44	0,053	-0,0028	-0,0029	
4,57	0,047	-0,0028	-0,0029	
4,71	0,062	-0,0028	-0,0029	
4,73	0,087	-0,0028	-0,0029	
4,51	0,106	-0,0028	-0,0029	
3,97	0,135	-0,0028	-0,0029	
3,15	0,156	-0,0028	-0,0029	
2,18	0,192	-0,0028	-0,0029	
1,26	0,213	-0,0028	-0,0029	
0,55	0,238	-0,0028	-0,0029	
0,12	0,257	-0,0028	-0,0028	
-0,04	0,282	-0,0028	-0,0028	
-0,03	0,287	-0,0028	-0,0028	
0,05	0,295	-0,0028	-0,0028	
0,09	0,308	-0,0028	-0,0028	
0,09	0,331	-0,0028	-0,0028	
0,05	0,346	-0,0028	-0,0028	
0,00	0,352	-0,0028	-0,0028	
-0,03	0,369	-0,0028	-0,0028	
-0,03	0,385	-0,0028	-0,0028	
-0,02	0,415	-0,0028	-0,0028	
-0,02	0,438	-0,0028	-0,0028	
-0,04	0,455	-0,0028	-0,0028	
-0,09	0,482	-0,0028	-0,0028	
-0,15	0,499	-0,0028	-0,0028	
-0,24	0,505	-0,0028	-0,0028	
-0,36	0,529	-0,0028	-0,0028	
-0,51	0,554	-0,0028	-0,0028	
-0,69	0,568	-0,0028	-0,0028	
-0,90	0,596	-0,0028	-0,0028	
-1,14	0,617	-0,0028	-0,0028	
-1,40	0,644	-0,0028	-0,0028	
-1,66	0,646	-0,0028	-0,0028	
-1,91	0,659	-0,0028	-0,0028	
-2,13	0,667	-0,0028	-0,0028	
-2,31	0,667	-0,0028	-0,0028	
-2,46	0,671	-0,0028	-0,0028	
-2,58	0,678	-0,0028	-0,0028	
-2,68	0,676	-0,0028	-0,0028	
-2,78	0,684	-0,0028	-0,0028	
-2,87	0,692	-0,0028	-0,0028	
-2,97	0,714	-0,0028	-0,0028	
-3,08	0,730	-0,0028	-0,0028	
-3,19	0,734	-0,0028	-0,0028	
-3,32	0,747	-0,0028	-0,0028	
-3,45	0,747	-0,0028	-0,0028	
-3,59	0,745	-0,0028	-0,0028	
-3,72	0,734	-0,0028	-0,0028	
-3,85	0,745	-0,0028	-0,0028	
-3,96	0,734	-0,0028	-0,0028	
-4,06	0,735	-0,0028	-0,0028	
-4,16	0,739	-0,0028	-0,0028	
-4,24	0,734	-0,0028	-0,0028	
-4,33	0,739	-0,0028	-0,0028	
-4,40	0,749	-0,0028	-0,0028	
-4,48	0,753	-0,0028	-0,0028	
-4,54	0,755	-0,0028	-0,0028	
-4,59	0,758	-0,0028	-0,0028	
-4,63	0,764	-0,0028	-0,0028	
-4,66	0,758	-0,0028	-0,0028	
-4,69	0,756	-0,0028	-0,0028	
-4,71	0,756	-0,0028	-0,0028	
-4,73	0,747	-0,0028	-0,0028	
-4,75	0,747	-0,0028	-0,0028	
-4,77	0,745	-0,0028	-0,0028	
-4,80	0,743	-0,0028	-0,0028	
-4,84	0,747	-0,0028	-0,0028	
-4,88	0,755	-0,0028	-0,0028	
-4,92	0,764	-0,0028	-0,0028	
-4,95	0,760	-0,0028	-0,0028	
-4,98	0,764	-0,0028	-0,0028	
-5,00	0,760	-0,0028	-0,0028	
-5,01	0,756	-0,0028	-0,0028	
-5,01	0,753	-0,0028	-0,0028	
-5,02	0,734	-0,0028	-0,0028	
-5,01	0,735	-0,0028	-0,0028	
-5,01	0,749	-0,0028	-0,0028	
-5,01	0,739	-0,0028	-0,0028	
-5,01	0,732	-0,0028	-0,0028	
-5,03	0,734	-0,0028	-0,0028	
-5,05	0,735	-0,0028	-0,0028	
-5,08	0,726	-0,0028	-0,0028	
-5,10	0,735	-0,0028	-0,0028	
-5,11	0,722	-0,0028	-0,0028	
-5,10	0,713	-0,0028	-0,0028	
-5,08	0,699	-0,0028	-0,0028	
-5,04	0,682	-0,0028	-0,0028	
-5,01	0,682	-0,0028	-0,0028	
-5,00	0,671	-0,0028	-0,0028	
-5,00	0,671	-0,0028	-0,0028	
-5,02	0,665	-0,0028	-0,0028	
-5,05	0,659	-0,0028	-0,0028	
-5,08	0,642	-0,0028	-0,0028	
-5,11	0,644	-0,0028	-0,0028	
-5,12	-0,230	-0,0028	-0,0028	
-5,11	0,087	-0,0028	-0,0028	
-5,09	-0,026	-0,0028	-0,0028	
-5,06	0,047	-0,0028	-0,0028	
-5,02	0,013	-0,0028	-0,0028	
-4,99	0,026	-0,0028	-0,0028	
-4,97	0,016	-0,0028	-0,0028	
-4,96	0,014	-0,0028	-0,0028	
-4,96	0,028	-0,0028	-0,0028	
-4,98	0,020	-0,0028	-0,0028	
-4,99	0,020	-0,0028	-0,0028	
-5,00	0,013	-0,0028	-0,0028	
-5,01	0,022	-0,0028	-0,0028	
-4,99	0,014	-0,0028	-0,0028	
-4,94	0,022	-0,0028	-0,0028	
-4,85	0,018	-0,0028	-0,0028	
-4,75	0,020	-0,0028	-0,0028	
-4,68	0,020	-0,0028	-0,0028	
-4,69	0,011	-0,0028	-0,0028	
-4,78	0,014	-0,0028	-0,0028	
-4,92	0,007	-0,0028	-0,0029	
-4,99	-0,031	-0,0028	-0,0029	
-4,86	-0,090	-0,0028	-0,0029	
-4,41	-0,169	-0,0028	-0,0029	
-3,63	-0,243	-0,0028	-0,0029	
-2,61	-0,285	-0,0027	-0,0029	
-1,54	-0,315	-0,0027	-0,0029	
-0,62	-0,327	-0,0027	-0,0029	
0,00	-0,352	-0,0027	-0,0029	
0,28	-0,382	-0,0027	-0,0029	
0,28	-0,432	-0,0027	-0,0029	
0,14	-0,476	-0,0027	-0,0029	
-0,02	-0,525	-0,0027	-0,0029	
-0,11	-0,571	-0,0027	-0,0029	
-0,12	-0,613	-0,0026	-0,0029	
-0,08	-0,649	-0,0026	-0,0029	
-0,02	-0,712	-0,0026	-0,0029	
0,03	-0,762	-0,0026	-0,0029	
0,05	-0,798	-0,0026	-0,0029	
0,05	-0,836	-0,0025	-0,0029	
0,03	-0,872	-0,0025	-0,0029	
0,00	-0,914	-0,0025	-0,0029	
-0,05	-0,966	-0,0025	-0,0029	
-0,08	-1,008	-0,0025	-0,0029	
-0,03	-1,042	-0,0025	-0,0029	
0,12	-1,069	-0,0025	-0,0029	
0,42	-1,092	-0,0024	-0,0029	
0,86	-1,105	-0,0024	-0,0029	
1,37	-1,120	-0,0024	-0,0029	
1,90	-1,143	-0,0024	-0,0029	
2,36	-1,176	-0,0024	-0,0029	
2,71	-1,206	-0,0024	-0,0029	
2,94	-1,220	-0,0024	-0,0029	
3,08	-1,237	-0,0024	-0,0029	
3,18	-1,248	-0,0024	-0,0029	
3,30	-1,258	-0,0024	-0,0029	
3,46	-1,252	-0,0024	-0,0029	
3,66	-1,292	-0,0024	-0,0029	
3,90	-1,326	-0,0023	-0,0029	
4,15	-1,332	-0,0023	-0,0029	
4,40	-1,344	-0,0023	-0,0029	
4,62	-1,344	-0,0023	-0,0029	
4,83	-1,359	-0,0023	-0,0029	
5,01	-1,347	-0,0023	-0,0029	
5,17	-1,332	-0,0023	-0,0029	
5,33	-1,351	-0,0023	-0,0029	
5,47	-1,355	-0,0023	-0,0029	
5,62	-1,376	-0,0023	-0,0029	
5,77	-1,393	-0,0023	-0,0029	
5,92	-1,393	-0,0023	-0,0029	
6,08	-1,393	-0,0023	-0,0029	
6,23	-1,393	-0,0023	-0,0029	
6,37	-1,389	-0,0023	-0,0029	
6,49	-1,387	-0,0023	-0,0029	
6,58	-1,365	-0,0023	-0,0029	
6,66	-1,355	-0,0023	-0,0029	
6,72	-1,326	-0,0023	-0,0029	
6,78	-1,300	-0,0023	-0,0029	
6,83	-1,302	-0,0023	-0,0029	
6,89	-1,262	-0,0023	-0,0029	
6,95	-1,241	-0,0023	-0,0029	
7,03	-1,214	-0,0023	-0,0029	
7,13	-1,178	-0,0023	-0,0029	
7,23	-1,151	-0,0023	-0,0029	
7,33	-1,118	-0,0023	-0,0029	
7,41	-1,077	-0,0023	-0,0029	
7,45	-1,029	-0,0023	-0,0029	
7,46	-1,008	-0,0023	-0,0029	
7,44	-0,974	-0,0024	-0,0029	
7,42	-0,663	-0,0024	-0,0029	
7,41	-0,037	-0,0024	-0,0028	
7,42	0,161	-0,0024	-0,0028	
7,47	0,076	-0,0024	-0,0028	
7,54	-0,027	-0,0024	-0,0028	
7,62	-0,027	-0,0024	-0,0028	
7,68	0,013	-0,0024	-0,0028	
7,72	0,034	-0,0024	-0,0028	
7,73	0,026	-0,0024	-0,0028	
7,72	0,013	-0,0024	-0,0028	
7,68	0,018	-0,0024	-0,0028	
7,62	0,020	-0,0024	-0,0028	
7,57	0,022	-0,0025	-0,0028	
7,50	0,022	-0,0025	-0,0028	
7,42	0,022	-0,0025	-0,0028	
7,29	0,026	-0,0025	-0,0028	
7,13	0,034	-0,0025	-0,0028	
6,96	0,051	-0,0025	-0,0029	
6,82	0,108	-0,0025	-0,0029	
6,76	0,167	-0,0025	-0,0029	
6,78	0,251	-0,0025	-0,0029	
6,81	0,318	-0,0026	-0,0029	
6,73	0,388	-0,0026	-0,0029	
6,39	0,482	-0,0026	-0,0029	
5,70	0,571	-0,0026	-0,0029	
4,66	0,667	-0,0026	-0,0029	
3,40	0,749	-0,0026	-0,0029	
2,14	0,835	-0,0026	-0,0029	
1,08	0,886	-0,0026	-0,0029	
0,36	0,917	-0,0026	-0,0029	
0,01	0,924	-0,0026	-0,0029	
-0,07	0,940	-0,0026	-0,0029	
-0,02	0,995	-0,0026	-0,0029	
0,06	1,083	-0,0026	-0,0029	
0,08	1,153	-0,0026	-0,0029	
0,05	1,218	-0,0026	-0,0029	
0,01	1,266	-0,0026	-0,0029	
-0,02	1,304	-0,0026	-0,0029	
-0,03	1,332	-0,0026	-0,0029	
-0,01	1,352	-0,0026	-0,0029	
-0,04	1,373	-0,0026	-0,0029	
-0,14	1,378	-0,0026	-0,0029	
-0,37	1,386	-0,0026	-0,0029	
-0,73	1,394	-0,0026	-0,0029	
-1,21	1,420	-0,0025	-0,0029	
-1,79	1,432	-0,0025	-0,0029	
-2,42	1,449	-0,0025	-0,0029	
-3,06	1,468	-0,0025	-0,0029	
-3,67	1,487	-0,0025	-0,0029	
-4,21	1,508	-0,0025	-0,0029	
-4,67	1,518	-0,0025	-0,0029	
-5,02	1,518	-0,0025	-0,0029	
-5,28	1,506	-0,0025	-0,0029	
-5,46	1,502	-0,0024	-0,0029	
-5,58	1,498	-0,0024	-0,0029	
-5,67	1,495	-0,0024	-0,0029	
-5,78	1,493	-0,0024	-0,0029	
-5,94	1,464	-0,0024	-0,0029	
-6,15	1,443	-0,0024	-0,0029	
-6,41	1,426	-0,0024	-0,0029	
-6,68	1,411	-0,0024	-0,0029	
-6,93	1,384	-0,0024	-0,0029	
-7,13	1,373	-0,0024	-0,0029	
-7,27	1,329	-0,0024	-0,0029	
-7,34	1,294	-0,0024	-0,0029	
-7,37	1,273	-0,0024	-0,0029	
-7,37	1,243	-0,0024	-0,0029	
-7,37	1,205	-0,0024	-0,0028	
-7,38	1,182	-0,0024	-0,0028	
-7,41	1,140	-0,0024	-0,0028	
-7,45	1,115	-0,0024	-0,0028	
-7,51	1,065	-0,0024	-0,0028	
-7,57	1,023	-0,0024	-0,0028	
-7,63	0,978	-0,0024	-0,0029	
-7,68	0,930	-0,0024	-0,0029	
-7,72	0,888	-0,0024	-0,0029	
-7,75	0,838	-0,0024	-0,0029	
-7,77	0,797	-0,0024	-0,0029	
-7,77	0,730	-0,0024	-0,0029	
-7,76	0,684	-0,0024	-0,0029	
-7,73	0,558	-0,0024	-0,0029	
-7,69	0,026	-0,0024	-0,0029	
-7,64	-0,008	-0,0024	-0,0029	
-7,59	0,047	-0,0024	-0,0029	
-7,54	-0,012	-0,0024	-0,0029	
-7,48	0,047	-0,0024	-0,0029	
-7,42	0,003	-0,0024	-0,0029	
-7,34	0,030	-0,0024	-0,0029	
-7,26	0,013	-0,0024	-0,0029	
-7,16	0,020	-0,0024	-0,0029	
-7,06	0,016	-0,0024	-0,0029	
-6,96	0,018	-0,0024	-0,0029	
-6,85	0,013	-0,0024	-0,0029	
-6,74	0,016	-0,0024	-0,0029	
-6,61	0,016	-0,0024	-0,0029	
-6,47	-0,016	-0,0024	-0,0029	
-6,29	-0,087	-0,0024	-0,0029	
-6,09	-0,178	-0,0024	-0,0029	
-5,91	-0,296	-0,0024	-0,0029	
-5,77	-0,401	-0,0024	-0,0029	
-5,68	-0,523	-0,0024	-0,0029	
-5,63	-0,611	-0,0024	-0,0029	
-5,53	-0,684	-0,0024	-0,0029	
-5,27	-0,756	-0,0024	-0,0029	
-4,76	-0,798	-0,0024	-0,0029	
-3,98	-0,825	-0,0024	-0,0029	
-2,98	-0,851	-0,0024	-0,0029	
-1,91	-0,882	-0,0024	-0,0029	
-0,95	-0,909	-0,0024	-0,0029	
-0,25	-0,928	-0,0024	-0,0029	
0,14	-0,974	-0,0024	-0,0029	
0,25	-1,002	-0,0024	-0,0029	
0,20	-1,054	-0,0024	-0,0029	
0,08	-1,086	-0,0024	-0,0029	
-0,02	-1,105	-0,0024	-0,0029	
-0,07	-1,126	-0,0024	-0,0029	
-0,10	-1,174	-0,0024	-0,0029	
-0,10	-1,231	-0,0024	-0,0029	
-0,06	-1,239	-0,0024	-0,0029	
0,05	-1,263	-0,0024	-0,0029	
0,30	-1,286	-0,0024	-0,0029	
0,73	-1,317	-0,0024	-0,0029	
1,32	-1,345	-0,0024	-0,0029	
2,03	-1,338	-0,0024	-0,0029	
2,78	-1,366	-0,0024	-0,0029	
3,48	-1,384	-0,0024	-0,0029	
4,08	-1,399	-0,0024	-0,0029	
4,55	-1,393	-0,0024	-0,0029	
4,88	-1,414	-0,0024	-0,0029	
5,11	-1,410	-0,0024	-0,0029	
5,28	-1,424	-0,0024	-0,0029	
5,42	-1,410	-0,0024	-0,0029	
5,54	-1,397	-0,0024	-0,0029	
5,67	-1,401	-0,0024	-0,0029	
5,79	-1,405	-0,0024	-0,0029	
5,92	-1,405	-0,0024	-0,0029	
6,04	-1,407	-0,0024	-0,0029	
6,17	-1,387	-0,0024	-0,0029	
6,30	-1,380	-0,0024	-0,0029	
6,45	-1,366	-0,0024	-0,0029	
6,62	-1,351	-0,0025	-0,0029	
6,80	-1,357	-0,0025	-0,0029	
6,97	-1,344	-0,0025	-0,0029	
7,12	-1,334	-0,0025	-0,0029	
7,23	-1,340	-0,0025	-0,0029	
7,30	-1,332	-0,0025	-0,0029	
7,34	-1,313	-0,0025	-0,0029	
7,37	-1,294	-0,0025	-0,0029	
7,40	-1,271	-0,0025	-0,0029	
7,43	-1,237	-0,0025	-0,0029	
7,47	-1,227	-0,0025	-0,0029	
7,52	-1,168	-0,0025	-0,0029	
7,57	-1,118	-0,0025	-0,0029	
7,62	-1,073	-0,0025	-0,0029	
7,67	-1,023	-0,0025	-0,0029	
7,72	-0,966	-0,0025	-0,0029	
7,79	-0,890	-0,0025	-0,0029	
